Ignaz;420
Ioannis;420
Stjepan;420
Agostino;419
Lazar;419
Admir;417
Biagio;417
Isaac;415
Claude-Alain;414
Noe;414
Said;414
Antony;413
Omer;413
Berat;412
Gioele;412
Freddy;411
Mariano;411
Pier;411
Labinot;410
Ezio;409
Benoit;407
Erkan;407
Janos;407
Gennaro;406
Rexhep;406
Eren;405
Gustavo;405
Tomasz;405
Yasin;404
Abdul;403
Hansjürg;403
Haris;403
Istvan;403
Nikolaos;402
Theophil;401
Mato;400
Salih;400
Renaud;399
Dante;398
Erion;398
Germain;398
Alfio;397
Eliott;396
Gary;396
Nicolò;396
Eliot;395
Leonel;395
Thibaut;395
Elie;394
Noam;394
Petr;394
Abraham;393
Branislav;391
Norman;391
Kylian;390
Astrit;389
Slavko;389
Jiri;388
Rodolphe;388
Irfan;387
Janosch;387
Jean-Baptiste;387
Jean-Bernard;387
Morris;387
Yoan;387
Achim;386
Gabor;385
Giordano;385
Gregorio;385
Rinor;385
Erol;384
German;384
Isidor;383
Jean-Charles;383
Rouven;383
