Benteli;1
Benvegnen;1
Benvegnin;1
Benvenga;1
Bény;1
Benz;25
Benziger;1
Benzinger;1
Benzonelli;1
Béranger;1
Bérard;5
Berasconi;1
Berberat;2
Berbet;1
Berbier;2
Bercet;1
Berche;1
Berchenmeier;1
Bercher;3
Berchier;5
Berchten;1
Berchtold;21
Bercier;1
Berclaz;3
Berdat;3
Berdez;2
Berdoz;1
Bérenger;1
Beresini;1
Beretta;7
Beretta-Piccoli;1
Bereuter;1
Bergagliotti;1
Bergamin;3
Bergdorf;1
Bergen;1
Bergeon;1
Berger;42
Bergerat;1
Bergier;4
Bergmann;5
Bergonzoli;1
Bergoz;1
Berguer;1
Berguerand;1
Berguglia;1
Bergundthal;1
Beriger;1
Beringer;3
Berini;2
Berla;1
Berli;3
Berliat;2
Berlie;3
Berlincourt;2
Berlinger;4
Berlingue;1
Berlioux;1
Bermond;1
Bernard;10
Bernardasci;1
Bernardazzi;2
Bernardi;3
Bernardoni;1
Bernaschina;1
Bernasconi;23
Bernasocchi;1
Bernath;1
Bernegger;1
Bernel;1
Berner;8
Bernet;15
Berney;3
Bernhard;16
Bernhardsgrütter;2
Bernhardt;1
Bernhart;3
Bernhauser;1
Bernheim;2
Berni;2
Bernodet;1
Bernold;2
Bernoulli;1
Bérod;1
Beroggi;1
Beroldingen;1
Beroud;1
Berra;2
Berret;1
Berretta;1
Berri;3
Berruex;1
Berrut;1
Berrut-Berthoud;1
Berrut-Maréchaud;1
Berry;2
Berset;9
Berseth;1
Bersier;6
Bersinger;2
Bersorger;1
Bersot;2
Berta;8
Berta Borella;1
Berta-Carmine;1
Bertazzi;1
Berthel;1
Berther;5
Bertherin;1
Berthet;3
Berthex;1
Berthier;1
Berthiez;1
Berthod;4
Berthold;1
Bertholet;11
Berthoud;12
Berthoud-dit-Gallon;1
Berthoud-Esaïe;1
Berthouzoz;2
Berti;4
Bertin;1
Bertina;2
Bertini;2
Bertinoia;1
Bertogg;1
Bertogliati;1
Bertola;1
Bertolazzi;1
Bertolf;1
Bertoli;1
Bertoliatti;1
Bertolli;1
Bertoni;1
Bertossa;4
Bertrand;3
Bertsch;4
Bertsche;1
Bertschi;7
Bertschin;1
Bertschinger;12
Bertschmann;1
Bertschy;6
Bertuchoz;1
Berweger;3
Berwert;1
Berz;3
Berzin;1
Besancet;1
Besançon;5
Besençon;3
Besimo;1
Besler;1
Besmer;2
Besomi;1
Bessard;2
Bessat;5
Besse;8
Besseaud;1
Besserer;1
Bessire;1
Besson;22
Besuchet;2
Bétant;1
Bétems;1
Beth;1
Beti;1
Bétrisey;4
Betrix;1
Betsch;2
Betschart;11
Betschen;1
Betschmann;1
Betschon;1
Bettanta;1
Bettata;1
Bettè;1
Bettelini;1
Bettenmann;1
Bettens;4
Bettetini;1
Bettex;2
Betticher;1
Bettinelli;1
Bettini;2
Bettler;5
Bettoli;2
Betton;1
Bettosini;1
Bettschen;1
Beuchat;5
Beuclair;1
Beucler;1
Beugger;4
Beuggert;1
Beuglet;3
Beul;2
Beurer;1
Beuret;5
Beureux;1
Beurret;1
Beurrié;1
Beusch;2
Beuter;1
Beutler;7
Beutter;1
Bevilaqua;1
Bex;3
